material,Cr_frac,B_frac,Cl_frac,F_frac,O_frac,S_frac,X_frac,C_frac,N_frac,Hf_frac,Mn_frac,Mo_frac,Nb_frac,Sc_frac,Ti_frac,V_frac,Y_frac,Zr_frac,EN_mean,VEC,deltaG_H
ScScNO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,2.053333333333333,4.2,
ScScNS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,1.7666666666666668,4.2,
ScScNX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.9066666666666668,3.0,
ScTiBCl2,0.0,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,2.02,4.4,2.2757662
ScTiBF2,0.0,0.2,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,2.293333333333333,4.4,
ScTiBO2,0.0,0.2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,2.1133333333333333,4.0,-0.3695332
ScTiBS2,0.0,0.2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,1.8266666666666669,4.0,-0.31907068
ScTiBX,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.9666666666666668,2.666666667,-1.11730852
ScTiCCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,2.02,4.6,2.2796098
ScTiCF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,2.293333333333333,4.6,
ScTiCO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,2.1133333333333333,4.2,-1.1850528
ScTiCS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,1.8266666666666669,4.2,-0.56763205
ScTiCX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.9666666666666668,3.0,-1.49401738
ScTiNCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,2.02,4.8,
ScTiNF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,2.293333333333333,4.8,
ScTiNO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,2.1133333333333333,4.4,
ScTiNS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,1.8266666666666669,4.4,
ScTiNX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.9666666666666668,3.333333333,
ScVBCl2,0.0,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,2.0500000000000003,4.6,
ScVBF2,0.0,0.2,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,2.3233333333333333,4.6,2.2375837
ScVBO2,0.0,0.2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,2.143333333333333,4.2,
ScVBS2,0.0,0.2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,1.856666666666667,4.2,
ScVBX,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.9966666666666668,3.0,
ScVCCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,2.0500000000000003,4.8,
ScVCF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,2.3233333333333333,4.8,2.3016204
ScVCO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,2.143333333333333,4.4,
ScVCS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,1.856666666666667,4.4,
ScVCX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.9966666666666668,3.333333333,
ScVNCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,2.0500000000000003,5.0,
ScVNF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,2.3233333333333333,5.0,2.2919993
ScVNO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,2.143333333333333,4.6,
ScVNS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,1.856666666666667,4.6,
ScVNX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.9966666666666668,3.666666667,
ScYBCl2,0.0,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,1.913333333333333,4.2,
ScYBF2,0.0,0.2,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,2.1866666666666665,4.2,
ScYBO2,0.0,0.2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,2.0066666666666664,3.8,
ScYBS2,0.0,0.2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,1.72,3.8,
ScYBX,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.86,2.333333333,
ScYCCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,1.913333333333333,4.4,
ScYCF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,2.1866666666666665,4.4,
ScYCO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,2.0066666666666664,4.0,
ScYCS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,1.72,4.0,
ScYCX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.86,2.666666667,
ScYNCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,1.913333333333333,4.6,
ScYNF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,2.1866666666666665,4.6,
ScYNO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,2.0066666666666664,4.2,
ScYNS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,1.72,4.2,
ScYNX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.86,3.0,
ScZrBCl2,0.0,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,1.95,4.4,2.2937899
ScZrBF2,0.0,0.2,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,2.223333333333333,4.4,
ScZrBO2,0.0,0.2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,2.043333333333333,4.0,-0.4719227
ScZrBS2,0.0,0.2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,1.7566666666666668,4.0,-0.29546197
ScZrBX,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.8966666666666668,2.666666667,-1.02912067
ScZrCCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,1.95,4.6,
ScZrCF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,2.223333333333333,4.6,
ScZrCO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,2.043333333333333,4.2,
ScZrCS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,1.7566666666666668,4.2,
ScZrCX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.8966666666666668,3.0,
ScZrNCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,1.95,4.8,
ScZrNF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,2.223333333333333,4.8,
ScZrNO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,2.043333333333333,4.4,
ScZrNS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,1.7566666666666668,4.4,
ScZrNX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.8966666666666668,3.333333333,
TiCrBCl2,0.2,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.12,5.0,
TiCrBF2,0.2,0.2,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.393333333333333,5.0,2.1898144
TiCrBO2,0.2,0.2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.2133333333333334,4.6,
TiCrBS2,0.2,0.2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.9266666666666667,4.6,
TiCrBX,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0666666666666669,3.666666667,
TiCrCCl2,0.2,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.12,5.2,
TiCrCF2,0.2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.393333333333333,5.2,
TiCrCO2,0.2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.2133333333333334,4.8,
TiCrCS2,0.2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.9266666666666667,4.8,
TiCrCX,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0666666666666669,4.0,
TiCrNCl2,0.2,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.12,5.400000000000001,
TiCrNF2,0.2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.393333333333333,5.400000000000001,2.182526
TiCrNO2,0.2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.2133333333333334,5.0,
TiCrNS2,0.2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.9266666666666667,5.0,
TiCrNX,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0666666666666669,4.333333333,
TiHfBCl2,0.0,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.0,4.6,
TiHfBF2,0.0,0.2,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.273333333333333,4.6,2.2653942
TiHfBO2,0.0,0.2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.0933333333333333,4.2,
TiHfBS2,0.0,0.2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.8066666666666664,4.2,
TiHfBX,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.9466666666666668,3.0,
TiHfCCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.0,4.8,
TiHfCF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.273333333333333,4.8,
TiHfCO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.0933333333333333,4.4,
TiHfCS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.8066666666666664,4.4,
TiHfCX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.9466666666666668,3.333333333,
TiHfNCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.0,5.0,
TiHfNF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.273333333333333,5.0,
TiHfNO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.0933333333333333,4.6,
TiHfNS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.8066666666666664,4.6,
TiHfNX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.9466666666666668,3.666666667,
TiMnBCl2,0.0,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.083333333333333,5.2,0.2720909
TiMnBF2,0.0,0.2,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.3566666666666665,5.2,
TiMnBO2,0.0,0.2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.1766666666666667,4.8,0.0031859
TiMnBS2,0.0,0.2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.89,4.8,-0.15538925
TiMnBX,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.03,4.0,-1.25985464
TiMnCCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.083333333333333,5.400000000000001,
TiMnCF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.3566666666666665,5.400000000000001,
TiMnCO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.1766666666666667,5.0,
TiMnCS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.89,5.0,
TiMnCX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.03,4.333333333,
TiMnNCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.083333333333333,5.599999999999999,
TiMnNF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.3566666666666665,5.599999999999999,
TiMnNO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.1766666666666667,5.2,
TiMnNS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.89,5.2,
TiMnNX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.03,4.666666667,
TiMoBCl2,0.0,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,2.083333333333333,5.0,
TiMoBF2,0.0,0.2,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,2.3566666666666665,5.0,
TiMoBO2,0.0,0.2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,2.1766666666666667,4.6,
TiMoBS2,0.0,0.2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,1.89,4.6,
TiMoBX,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,1.03,3.666666667,
TiMoCCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,2.083333333333333,5.2,2.0016629
TiMoCF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,2.3566666666666665,5.2,
TiMoCO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,2.1766666666666667,4.8,-1.0382067
TiMoCS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,1.89,4.8,-1.19683592
TiMoCX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,1.03,4.0,-1.3081246
TiMoNCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,2.083333333333333,5.400000000000001,2.1379742
TiMoNF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,2.3566666666666665,5.400000000000001,
TiMoNO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,2.1766666666666667,5.0,-0.9907632
TiMoNS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,1.89,5.0,-1.0936336
TiMoNX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,1.03,4.333333333,-1.2713087
TiNbBCl2,0.0,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,2.1,4.8,
TiNbBF2,0.0,0.2,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,2.373333333333333,4.8,
TiNbBO2,0.0,0.2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,2.1933333333333334,4.4,
TiNbBS2,0.0,0.2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,1.906666666666667,4.4,
TiNbBX,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,1.0466666666666666,3.333333333,
TiNbCCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,2.1,5.0,
TiNbCF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,2.373333333333333,5.0,
TiNbCO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,2.1933333333333334,4.6,
TiNbCS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,1.906666666666667,4.6,
TiNbCX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,1.0466666666666666,3.666666667,
TiNbNCl2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,2.1,5.2,
TiNbNF2,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,2.373333333333333,5.2,
TiNbNO2,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,2.1933333333333334,4.8,
TiNbNS2,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,1.906666666666667,4.8,
TiNbNX,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,1.0466666666666666,4.0,
TiScBCl2,0.0,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,2.02,4.4,
TiScBF2,0.0,0.2,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,2.293333333333333,4.4,
TiScBO2,0.0,0.2,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,2.1133333333333337,4.0,
